instant,dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
2911,2011-05-06,Summer,2011,May,4,0,Friday,Clear,0.36,0.3636,71.0,0.1045,0,1,1,weekdays,Lembab
2912,2011-05-06,Summer,2011,May,5,0,Friday,Clear,0.34,0.3485,81.0,0.1045,0,16,16,weekdays,Lembab
2913,2011-05-06,Summer,2011,May,6,0,Friday,Clear,0.36,0.3636,81.0,0.0896,8,74,82,weekdays,Lembab
2914,2011-05-06,Summer,2011,May,7,0,Friday,Clear,0.4,0.4091,82.0,0.0,20,202,222,weekdays,Lembab
2915,2011-05-06,Summer,2011,May,8,0,Friday,Clear,0.42,0.4242,77.0,0.2537,35,415,450,weekdays,Lembab
2916,2011-05-06,Summer,2011,May,9,0,Friday,Clear,0.46,0.4545,67.0,0.2836,27,161,188,weekdays,Lembab
2917,2011-05-06,Summer,2011,May,10,0,Friday,Misty,0.54,0.5152,49.0,0.3284,30,97,127,weekdays,Normal
2918,2011-05-06,Summer,2011,May,11,0,Friday,Misty,0.54,0.5152,49.0,0.3284,42,123,165,weekdays,Normal
2919,2011-05-06,Summer,2011,May,12,0,Friday,Clear,0.56,0.5303,49.0,0.3582,48,198,246,weekdays,Normal
2920,2011-05-06,Summer,2011,May,13,0,Friday,Clear,0.58,0.5455,40.0,0.3284,71,182,253,weekdays,Kering
2921,2011-05-06,Summer,2011,May,14,0,Friday,Clear,0.6,0.6212,40.0,0.4478,86,127,213,weekdays,Kering
2922,2011-05-06,Summer,2011,May,15,0,Friday,Clear,0.6,0.6212,38.0,0.3881,89,171,260,weekdays,Kering
2923,2011-05-06,Summer,2011,May,16,0,Friday,Clear,0.6,0.6212,40.0,0.2537,82,262,344,weekdays,Kering
2924,2011-05-06,Summer,2011,May,17,0,Friday,Clear,0.58,0.5455,40.0,0.3582,83,470,553,weekdays,Kering
2925,2011-05-06,Summer,2011,May,18,0,Friday,Light_rainsnow,0.54,0.5152,52.0,0.3582,85,385,470,weekdays,Normal
2926,2011-05-06,Summer,2011,May,19,0,Friday,Light_rainsnow,0.54,0.5152,52.0,0.3582,39,253,292,weekdays,Normal
2927,2011-05-06,Summer,2011,May,20,0,Friday,Clear,0.52,0.5,48.0,0.1045,29,161,190,weekdays,Normal
2928,2011-05-06,Summer,2011,May,21,0,Friday,Clear,0.48,0.4697,67.0,0.1343,22,130,152,weekdays,Lembab
2929,2011-05-06,Summer,2011,May,22,0,Friday,Clear,0.46,0.4545,72.0,0.2239,46,105,151,weekdays,Lembab
2930,2011-05-06,Summer,2011,May,23,0,Friday,Clear,0.44,0.4394,82.0,0.1343,27,93,120,weekdays,Lembab
2931,2011-05-07,Summer,2011,May,0,0,Saturday,Clear,0.42,0.4242,82.0,0.1343,10,76,86,weekend,Lembab
2932,2011-05-07,Summer,2011,May,1,0,Saturday,Clear,0.42,0.4242,82.0,0.1045,8,50,58,weekend,Lembab
2933,2011-05-07,Summer,2011,May,2,0,Saturday,Clear,0.42,0.4242,82.0,0.0896,5,47,52,weekend,Lembab
2934,2011-05-07,Summer,2011,May,3,0,Saturday,Clear,0.42,0.4242,77.0,0.0896,9,9,18,weekend,Lembab
2935,2011-05-07,Summer,2011,May,4,0,Saturday,Clear,0.4,0.4091,82.0,0.1045,1,4,5,weekend,Lembab
2936,2011-05-07,Summer,2011,May,5,0,Saturday,Clear,0.46,0.4545,59.0,0.1343,4,3,7,weekend,Normal
2937,2011-05-07,Summer,2011,May,6,0,Saturday,Clear,0.42,0.4242,77.0,0.0896,1,12,13,weekend,Lembab
2938,2011-05-07,Summer,2011,May,7,0,Saturday,Clear,0.48,0.4697,59.0,0.0,8,32,40,weekend,Normal
2939,2011-05-07,Summer,2011,May,8,0,Saturday,Clear,0.52,0.5,52.0,0.194,19,96,115,weekend,Normal
2940,2011-05-07,Summer,2011,May,9,0,Saturday,Clear,0.54,0.5152,49.0,0.2836,54,164,218,weekend,Normal
2941,2011-05-07,Summer,2011,May,10,0,Saturday,Clear,0.56,0.5303,49.0,0.2985,90,208,298,weekend,Normal
2942,2011-05-07,Summer,2011,May,11,0,Saturday,Clear,0.56,0.5303,43.0,0.0,132,215,347,weekend,Kering
2943,2011-05-07,Summer,2011,May,12,0,Saturday,Clear,0.6,0.6212,40.0,0.194,129,244,373,weekend,Kering
2944,2011-05-07,Summer,2011,May,13,0,Saturday,Clear,0.6,0.6212,35.0,0.2836,196,240,436,weekend,Kering
2945,2011-05-07,Summer,2011,May,14,0,Saturday,Light_rainsnow,0.6,0.6212,35.0,0.1642,143,235,378,weekend,Kering
2946,2011-05-07,Summer,2011,May,15,0,Saturday,Clear,0.6,0.6212,38.0,0.2537,148,230,378,weekend,Kering
2947,2011-05-07,Summer,2011,May,16,0,Saturday,Clear,0.6,0.6212,38.0,0.194,119,223,342,weekend,Kering
2948,2011-05-07,Summer,2011,May,17,0,Saturday,Clear,0.58,0.5455,40.0,0.2239,138,216,354,weekend,Kering
2949,2011-05-07,Summer,2011,May,18,0,Saturday,Clear,0.58,0.5455,37.0,0.1642,114,175,289,weekend,Kering
2950,2011-05-07,Summer,2011,May,19,0,Saturday,Clear,0.56,0.5303,43.0,0.194,88,179,267,weekend,Kering
2951,2011-05-07,Summer,2011,May,20,0,Saturday,Clear,0.56,0.5303,43.0,0.1343,82,137,219,weekend,Kering
2952,2011-05-07,Summer,2011,May,21,0,Saturday,Clear,0.54,0.5152,49.0,0.2239,58,124,182,weekend,Normal
2953,2011-05-07,Summer,2011,May,22,0,Saturday,Clear,0.54,0.5152,49.0,0.194,26,94,120,weekend,Normal
2954,2011-05-07,Summer,2011,May,23,0,Saturday,Clear,0.5,0.4848,59.0,0.1045,30,89,119,weekend,Normal
2955,2011-05-08,Summer,2011,May,0,0,Sunday,Misty,0.5,0.4848,59.0,0.1045,22,78,100,weekend,Normal
2956,2011-05-08,Summer,2011,May,1,0,Sunday,Misty,0.52,0.5,55.00000000000001,0.0,8,56,64,weekend,Normal
2957,2011-05-08,Summer,2011,May,2,0,Sunday,Clear,0.48,0.4697,63.0,0.0,17,42,59,weekend,Normal
2958,2011-05-08,Summer,2011,May,3,0,Sunday,Clear,0.46,0.4545,72.0,0.0896,10,21,31,weekend,Lembab
2959,2011-05-08,Summer,2011,May,4,0,Sunday,Clear,0.42,0.4242,82.0,0.0,2,8,10,weekend,Lembab
2960,2011-05-08,Summer,2011,May,5,0,Sunday,Misty,0.44,0.4394,77.0,0.0,0,5,5,weekend,Lembab
2961,2011-05-08,Summer,2011,May,6,0,Sunday,Misty,0.44,0.4394,82.0,0.0,2,4,6,weekend,Lembab
2962,2011-05-08,Summer,2011,May,7,0,Sunday,Misty,0.46,0.4545,82.0,0.0,8,15,23,weekend,Lembab
2963,2011-05-08,Summer,2011,May,8,0,Sunday,Clear,0.52,0.5,63.0,0.1343,28,58,86,weekend,Normal
2964,2011-05-08,Summer,2011,May,9,0,Sunday,Clear,0.56,0.5303,52.0,0.2239,48,112,160,weekend,Normal
2965,2011-05-08,Summer,2011,May,10,0,Sunday,Clear,0.58,0.5455,49.0,0.1343,91,153,244,weekend,Normal
2966,2011-05-08,Summer,2011,May,11,0,Sunday,Clear,0.58,0.5455,49.0,0.0896,142,198,340,weekend,Normal
2967,2011-05-08,Summer,2011,May,12,0,Sunday,Clear,0.6,0.6212,46.0,0.0896,139,243,382,weekend,Normal
2968,2011-05-08,Summer,2011,May,13,0,Sunday,Clear,0.6,0.6212,49.0,0.1343,166,224,390,weekend,Normal
2969,2011-05-08,Summer,2011,May,14,0,Sunday,Clear,0.6,0.6212,49.0,0.0,126,240,366,weekend,Normal
2970,2011-05-08,Summer,2011,May,15,0,Sunday,Clear,0.6,0.6212,49.0,0.0,128,230,358,weekend,Normal
2971,2011-05-08,Summer,2011,May,16,0,Sunday,Clear,0.6,0.6212,46.0,0.1045,122,263,385,weekend,Normal
2972,2011-05-08,Summer,2011,May,17,0,Sunday,Light_rainsnow,0.58,0.5455,49.0,0.2836,106,245,351,weekend,Normal
2973,2011-05-08,Summer,2011,May,18,0,Sunday,Clear,0.58,0.5455,49.0,0.0,63,205,268,weekend,Normal
2974,2011-05-08,Summer,2011,May,19,0,Sunday,Clear,0.56,0.5303,64.0,0.0,61,178,239,weekend,Normal
2975,2011-05-08,Summer,2011,May,20,0,Sunday,Clear,0.52,0.5,77.0,0.1343,42,132,174,weekend,Lembab
2976,2011-05-08,Summer,2011,May,21,0,Sunday,Clear,0.52,0.5,77.0,0.0896,32,95,127,weekend,Lembab
2977,2011-05-08,Summer,2011,May,22,0,Sunday,Clear,0.5,0.4848,88.0,0.0896,29,86,115,weekend,Lembab
2978,2011-05-08,Summer,2011,May,23,0,Sunday,Clear,0.46,0.4545,88.0,0.0896,9,41,50,weekend,Lembab
2979,2011-05-09,Summer,2011,May,0,0,Monday,Clear,0.46,0.4545,82.0,0.0896,31,22,53,weekdays,Lembab
2980,2011-05-09,Summer,2011,May,1,0,Monday,Clear,0.44,0.4394,88.0,0.0,25,8,33,weekdays,Lembab
2981,2011-05-09,Summer,2011,May,2,0,Monday,Clear,0.44,0.4394,94.0,0.0,6,2,8,weekdays,Lembab
2982,2011-05-09,Summer,2011,May,3,0,Monday,Clear,0.46,0.4545,82.0,0.0896,0,7,7,weekdays,Lembab
2983,2011-05-09,Summer,2011,May,4,0,Monday,Clear,0.42,0.4242,82.0,0.1642,0,4,4,weekdays,Lembab
2984,2011-05-09,Summer,2011,May,5,0,Monday,Clear,0.42,0.4242,77.0,0.1642,0,23,23,weekdays,Lembab
2985,2011-05-09,Summer,2011,May,6,0,Monday,Clear,0.44,0.4394,72.0,0.2537,2,87,89,weekdays,Lembab
2986,2011-05-09,Summer,2011,May,7,0,Monday,Clear,0.48,0.4697,63.0,0.2537,16,221,237,weekdays,Normal
2987,2011-05-09,Summer,2011,May,8,0,Monday,Clear,0.52,0.5,55.00000000000001,0.2239,23,351,374,weekdays,Normal
2988,2011-05-09,Summer,2011,May,9,0,Monday,Clear,0.54,0.5152,56.00000000000001,0.1642,36,142,178,weekdays,Normal
2989,2011-05-09,Summer,2011,May,10,0,Monday,Clear,0.56,0.5303,52.0,0.194,24,95,119,weekdays,Normal
2990,2011-05-09,Summer,2011,May,11,0,Monday,Clear,0.6,0.6212,46.0,0.2239,26,99,125,weekdays,Normal
2991,2011-05-09,Summer,2011,May,12,0,Monday,Clear,0.6,0.6212,43.0,0.194,35,160,195,weekdays,Kering
2992,2011-05-09,Summer,2011,May,13,0,Monday,Clear,0.62,0.6212,38.0,0.2836,36,138,174,weekdays,Kering
2993,2011-05-09,Summer,2011,May,14,0,Monday,Clear,0.62,0.6212,41.0,0.2239,44,118,162,weekdays,Kering
2994,2011-05-09,Summer,2011,May,15,0,Monday,Clear,0.62,0.6212,41.0,0.2239,51,148,199,weekdays,Kering
2995,2011-05-09,Summer,2011,May,16,0,Monday,Clear,0.64,0.6212,38.0,0.2239,49,255,304,weekdays,Kering
2996,2011-05-09,Summer,2011,May,17,0,Monday,Clear,0.62,0.6212,38.0,0.2537,59,539,598,weekdays,Kering
2997,2011-05-09,Summer,2011,May,18,0,Monday,Clear,0.62,0.6212,38.0,0.2985,66,458,524,weekdays,Kering
2998,2011-05-09,Summer,2011,May,19,0,Monday,Clear,0.58,0.5455,43.0,0.194,45,339,384,weekdays,Kering
2999,2011-05-09,Summer,2011,May,20,0,Monday,Clear,0.54,0.5152,49.0,0.194,25,214,239,weekdays,Normal
3000,2011-05-09,Summer,2011,May,21,0,Monday,Clear,0.52,0.5,59.0,0.1343,28,128,156,weekdays,Normal
3001,2011-05-09,Summer,2011,May,22,0,Monday,Clear,0.52,0.5,68.0,0.0896,21,95,116,weekdays,Lembab
3002,2011-05-09,Summer,2011,May,23,0,Monday,Clear,0.5,0.4848,68.0,0.0896,16,45,61,weekdays,Lembab
3003,2011-05-10,Summer,2011,May,0,0,Tuesday,Clear,0.48,0.4697,63.0,0.0,6,12,18,weekdays,Normal
3004,2011-05-10,Summer,2011,May,1,0,Tuesday,Clear,0.46,0.4545,59.0,0.0896,3,12,15,weekdays,Normal
3005,2011-05-10,Summer,2011,May,2,0,Tuesday,Clear,0.44,0.4394,57.99999999999999,0.1343,1,4,5,weekdays,Normal
3006,2011-05-10,Summer,2011,May,3,0,Tuesday,Clear,0.44,0.4394,54.0,0.194,1,3,4,weekdays,Normal
3007,2011-05-10,Summer,2011,May,4,0,Tuesday,Clear,0.42,0.4242,62.0,0.2537,0,2,2,weekdays,Normal
3008,2011-05-10,Summer,2011,May,5,0,Tuesday,Clear,0.4,0.4091,66.0,0.2239,1,28,29,weekdays,Lembab
3009,2011-05-10,Summer,2011,May,6,0,Tuesday,Clear,0.42,0.4242,67.0,0.1343,9,103,112,weekdays,Lembab
3010,2011-05-10,Summer,2011,May,7,0,Tuesday,Misty,0.44,0.4394,62.0,0.1343,13,301,314,weekdays,Normal
3011,2011-05-10,Summer,2011,May,8,0,Tuesday,Misty,0.5,0.4848,51.0,0.1045,28,397,425,weekdays,Normal
3012,2011-05-10,Summer,2011,May,9,0,Tuesday,Misty,0.52,0.5,48.0,0.1045,29,176,205,weekdays,Normal
3013,2011-05-10,Summer,2011,May,10,0,Tuesday,Misty,0.56,0.5303,37.0,0.0896,27,100,127,weekdays,Kering
3014,2011-05-10,Summer,2011,May,11,0,Tuesday,Misty,0.56,0.5303,43.0,0.1343,17,108,125,weekdays,Kering
3015,2011-05-10,Summer,2011,May,12,0,Tuesday,Misty,0.6,0.6212,38.0,0.0,47,170,217,weekdays,Kering
3016,2011-05-10,Summer,2011,May,13,0,Tuesday,Misty,0.62,0.6212,38.0,0.2537,50,152,202,weekdays,Kering
3017,2011-05-10,Summer,2011,May,14,0,Tuesday,Misty,0.62,0.6212,33.0,0.0,42,134,176,weekdays,Kering
3018,2011-05-10,Summer,2011,May,15,0,Tuesday,Misty,0.64,0.6212,33.0,0.0896,28,152,180,weekdays,Kering
3019,2011-05-10,Summer,2011,May,16,0,Tuesday,Clear,0.66,0.6212,31.0,0.1045,56,271,327,weekdays,Kering
3020,2011-05-10,Summer,2011,May,17,0,Tuesday,Clear,0.64,0.6212,33.0,0.0,79,532,611,weekdays,Kering
3021,2011-05-10,Summer,2011,May,18,0,Tuesday,Clear,0.64,0.6212,28.999999999999996,0.1343,70,480,550,weekdays,Kering
3022,2011-05-10,Summer,2011,May,19,0,Tuesday,Clear,0.6,0.6212,43.0,0.2239,69,365,434,weekdays,Kering
3023,2011-05-10,Summer,2011,May,20,0,Tuesday,Clear,0.54,0.5152,60.0,0.1343,50,241,291,weekdays,Normal
3024,2011-05-10,Summer,2011,May,21,0,Tuesday,Clear,0.54,0.5152,52.0,0.0,30,173,203,weekdays,Normal
3025,2011-05-10,Summer,2011,May,22,0,Tuesday,Clear,0.52,0.5,55.00000000000001,0.1045,29,121,150,weekdays,Normal
3026,2011-05-10,Summer,2011,May,23,0,Tuesday,Misty,0.52,0.5,59.0,0.1343,9,72,81,weekdays,Normal
3027,2011-05-11,Summer,2011,May,0,0,Wednesday,Misty,0.52,0.5,55.00000000000001,0.1343,8,30,38,weekdays,Normal
3028,2011-05-11,Summer,2011,May,1,0,Wednesday,Misty,0.5,0.4848,59.0,0.1045,4,16,20,weekdays,Normal
3029,2011-05-11,Summer,2011,May,2,0,Wednesday,Clear,0.52,0.5,59.0,0.0,6,4,10,weekdays,Normal
3030,2011-05-11,Summer,2011,May,3,0,Wednesday,Clear,0.5,0.4848,63.0,0.2239,0,3,3,weekdays,Normal
3031,2011-05-11,Summer,2011,May,4,0,Wednesday,Misty,0.48,0.4697,88.0,0.1343,0,2,2,weekdays,Lembab
3032,2011-05-11,Summer,2011,May,5,0,Wednesday,Clear,0.46,0.4545,88.0,0.1343,0,20,20,weekdays,Lembab
3033,2011-05-11,Summer,2011,May,6,0,Wednesday,Clear,0.46,0.4545,82.0,0.1343,6,93,99,weekdays,Lembab
3034,2011-05-11,Summer,2011,May,7,0,Wednesday,Clear,0.48,0.4697,72.0,0.194,25,293,318,weekdays,Lembab
3035,2011-05-11,Summer,2011,May,8,0,Wednesday,Clear,0.48,0.4697,77.0,0.2537,21,421,442,weekdays,Lembab
3036,2011-05-11,Summer,2011,May,9,0,Wednesday,Clear,0.52,0.5,72.0,0.1343,21,182,203,weekdays,Lembab
3037,2011-05-11,Summer,2011,May,10,0,Wednesday,Clear,0.54,0.5152,68.0,0.0896,30,124,154,weekdays,Lembab
3038,2011-05-11,Summer,2011,May,11,0,Wednesday,Clear,0.56,0.5303,64.0,0.0896,18,123,141,weekdays,Normal
3039,2011-05-11,Summer,2011,May,12,0,Wednesday,Clear,0.6,0.6212,56.00000000000001,0.0,41,185,226,weekdays,Normal
3040,2011-05-11,Summer,2011,May,13,0,Wednesday,Clear,0.62,0.6212,50.0,0.0,36,157,193,weekdays,Normal
3041,2011-05-11,Summer,2011,May,14,0,Wednesday,Clear,0.62,0.6212,53.0,0.0896,36,141,177,weekdays,Normal
3042,2011-05-11,Summer,2011,May,15,0,Wednesday,Clear,0.64,0.6212,41.0,0.0,48,131,179,weekdays,Kering
3043,2011-05-11,Summer,2011,May,16,0,Wednesday,Clear,0.66,0.6212,39.0,0.0,49,240,289,weekdays,Kering
3044,2011-05-11,Summer,2011,May,17,0,Wednesday,Clear,0.64,0.6212,47.0,0.1045,17,242,259,weekdays,Normal
3045,2011-05-11,Summer,2011,May,18,0,Wednesday,Clear,0.62,0.6212,50.0,0.2985,40,234,274,weekdays,Normal
3046,2011-05-11,Summer,2011,May,19,0,Wednesday,Clear,0.56,0.5303,52.0,0.1343,60,341,401,weekdays,Normal
3047,2011-05-11,Summer,2011,May,20,0,Wednesday,Clear,0.54,0.5152,64.0,0.1343,28,245,273,weekdays,Normal
3048,2011-05-11,Summer,2011,May,21,0,Wednesday,Clear,0.54,0.5152,60.0,0.0,32,202,234,weekdays,Normal
3049,2011-05-11,Summer,2011,May,22,0,Wednesday,Clear,0.5,0.4848,72.0,0.2537,12,134,146,weekdays,Lembab
3050,2011-05-11,Summer,2011,May,23,0,Wednesday,Clear,0.46,0.4545,88.0,0.2537,12,69,81,weekdays,Lembab
3051,2011-05-12,Summer,2011,May,0,0,Thursday,Misty,0.46,0.4545,88.0,0.2239,5,39,44,weekdays,Lembab
3052,2011-05-12,Summer,2011,May,1,0,Thursday,Clear,0.46,0.4545,88.0,0.2239,1,16,17,weekdays,Lembab
3053,2011-05-12,Summer,2011,May,2,0,Thursday,Clear,0.44,0.4394,94.0,0.194,1,14,15,weekdays,Lembab
3054,2011-05-12,Summer,2011,May,3,0,Thursday,Clear,0.44,0.4394,88.0,0.1343,0,5,5,weekdays,Lembab
3055,2011-05-12,Summer,2011,May,4,0,Thursday,Clear,0.42,0.4242,94.0,0.0,1,5,6,weekdays,Lembab
3056,2011-05-12,Summer,2011,May,5,0,Thursday,Clear,0.42,0.4242,94.0,0.1343,2,27,29,weekdays,Lembab
3057,2011-05-12,Summer,2011,May,6,0,Thursday,Clear,0.44,0.4394,88.0,0.0,9,103,112,weekdays,Lembab
3058,2011-05-12,Summer,2011,May,7,0,Thursday,Clear,0.46,0.4545,88.0,0.1343,14,283,297,weekdays,Lembab
3059,2011-05-12,Summer,2011,May,8,0,Thursday,Clear,0.48,0.4697,82.0,0.194,27,394,421,weekdays,Lembab
3060,2011-05-12,Summer,2011,May,9,0,Thursday,Misty,0.5,0.4848,77.0,0.2836,21,191,212,weekdays,Lembab
3061,2011-05-12,Summer,2011,May,10,0,Thursday,Misty,0.54,0.5152,68.0,0.2239,28,119,147,weekdays,Lembab
3062,2011-05-12,Summer,2011,May,11,0,Thursday,Clear,0.58,0.5455,60.0,0.2239,43,136,179,weekdays,Normal
3063,2011-05-12,Summer,2011,May,12,0,Thursday,Clear,0.58,0.5455,60.0,0.2239,43,164,207,weekdays,Normal
3064,2011-05-12,Summer,2011,May,13,0,Thursday,Misty,0.62,0.6212,56.99999999999999,0.2985,48,170,218,weekdays,Normal
3065,2011-05-12,Summer,2011,May,14,0,Thursday,Misty,0.62,0.6061,61.0,0.2239,43,148,191,weekdays,Normal
3066,2011-05-12,Summer,2011,May,15,0,Thursday,Misty,0.64,0.6212,53.0,0.2537,54,163,217,weekdays,Normal
3067,2011-05-12,Summer,2011,May,16,0,Thursday,Misty,0.64,0.6212,56.99999999999999,0.2537,50,238,288,weekdays,Normal
3068,2011-05-12,Summer,2011,May,17,0,Thursday,Misty,0.64,0.6212,56.99999999999999,0.194,54,540,594,weekdays,Normal
3069,2011-05-12,Summer,2011,May,18,0,Thursday,Clear,0.62,0.6061,69.0,0.2239,64,463,527,weekdays,Lembab
3070,2011-05-12,Summer,2011,May,19,0,Thursday,Misty,0.6,0.6061,64.0,0.194,59,305,364,weekdays,Normal
3071,2011-05-12,Summer,2011,May,20,0,Thursday,Clear,0.6,0.6061,64.0,0.194,56,220,276,weekdays,Normal
3072,2011-05-12,Summer,2011,May,21,0,Thursday,Clear,0.56,0.5303,83.0,0.1343,31,192,223,weekdays,Lembab
3073,2011-05-12,Summer,2011,May,22,0,Thursday,Clear,0.54,0.5152,83.0,0.194,25,147,172,weekdays,Lembab
3074,2011-05-12,Summer,2011,May,23,0,Thursday,Misty,0.54,0.5152,77.0,0.194,16,87,103,weekdays,Lembab
3075,2011-05-13,Summer,2011,May,0,0,Friday,Misty,0.52,0.5,83.0,0.1642,6,46,52,weekdays,Lembab
3076,2011-05-13,Summer,2011,May,1,0,Friday,Clear,0.52,0.5,83.0,0.1642,5,15,20,weekdays,Lembab
3077,2011-05-13,Summer,2011,May,2,0,Friday,Misty,0.5,0.4848,88.0,0.1343,3,8,11,weekdays,Lembab
3078,2011-05-13,Summer,2011,May,3,0,Friday,Misty,0.5,0.4848,88.0,0.1343,2,2,4,weekdays,Lembab
3079,2011-05-13,Summer,2011,May,4,0,Friday,Light_rainsnow,0.5,0.4848,88.0,0.1642,2,3,5,weekdays,Lembab
3080,2011-05-13,Summer,2011,May,5,0,Friday,Misty,0.5,0.4848,88.0,0.194,1,24,25,weekdays,Lembab
3081,2011-05-13,Summer,2011,May,6,0,Friday,Light_rainsnow,0.5,0.4848,88.0,0.1343,6,76,82,weekdays,Lembab
3082,2011-05-13,Summer,2011,May,7,0,Friday,Light_rainsnow,0.5,0.4848,88.0,0.1642,16,141,157,weekdays,Lembab
3083,2011-05-13,Summer,2011,May,8,0,Friday,Misty,0.5,0.4848,88.0,0.194,26,361,387,weekdays,Lembab
3084,2011-05-13,Summer,2011,May,9,0,Friday,Misty,0.5,0.4848,88.0,0.194,18,215,233,weekdays,Lembab
3085,2011-05-13,Summer,2011,May,10,0,Friday,Misty,0.52,0.5,83.0,0.1343,31,99,130,weekdays,Lembab
3086,2011-05-13,Summer,2011,May,11,0,Friday,Misty,0.52,0.5,83.0,0.1642,56,90,146,weekdays,Lembab
3087,2011-05-13,Summer,2011,May,12,0,Friday,Misty,0.52,0.5,88.0,0.194,53,170,223,weekdays,Lembab
3088,2011-05-13,Summer,2011,May,13,0,Friday,Misty,0.52,0.5,88.0,0.3881,69,157,226,weekdays,Lembab
3089,2011-05-13,Summer,2011,May,14,0,Friday,Misty,0.52,0.5,87.0,0.2836,70,120,190,weekdays,Lembab
3090,2011-05-13,Summer,2011,May,15,0,Friday,Misty,0.52,0.5,88.0,0.1642,56,142,198,weekdays,Lembab
3091,2011-05-13,Summer,2011,May,16,0,Friday,Misty,0.52,0.5,88.0,0.1343,44,256,300,weekdays,Lembab
3092,2011-05-13,Summer,2011,May,17,0,Friday,Light_rainsnow,0.52,0.5,88.0,0.1642,62,429,491,weekdays,Lembab
3093,2011-05-13,Summer,2011,May,18,0,Friday,Light_rainsnow,0.52,0.5,88.0,0.1642,39,359,398,weekdays,Lembab
3094,2011-05-13,Summer,2011,May,19,0,Friday,Misty,0.52,0.5,83.0,0.194,25,245,270,weekdays,Lembab
3095,2011-05-13,Summer,2011,May,20,0,Friday,Misty,0.52,0.5,83.0,0.1343,22,130,152,weekdays,Lembab
3096,2011-05-13,Summer,2011,May,21,0,Friday,Misty,0.52,0.5,84.0,0.1642,24,130,154,weekdays,Lembab
3097,2011-05-13,Summer,2011,May,22,0,Friday,Misty,0.52,0.5,83.0,0.2239,25,107,132,weekdays,Lembab
3098,2011-05-13,Summer,2011,May,23,0,Friday,Light_rainsnow,0.5,0.4848,88.0,0.1642,31,88,119,weekdays,Lembab
3099,2011-05-14,Summer,2011,May,0,0,Saturday,Misty,0.5,0.4848,88.0,0.1343,24,78,102,weekend,Lembab
3100,2011-05-14,Summer,2011,May,1,0,Saturday,Misty,0.5,0.4848,88.0,0.1343,18,64,82,weekend,Lembab
3101,2011-05-14,Summer,2011,May,2,0,Saturday,Misty,0.5,0.4848,88.0,0.1343,15,37,52,weekend,Lembab
3102,2011-05-14,Summer,2011,May,3,0,Saturday,Misty,0.5,0.4848,88.0,0.1343,5,30,35,weekend,Lembab
3103,2011-05-14,Summer,2011,May,4,0,Saturday,Misty,0.5,0.4848,82.0,0.1642,1,4,5,weekend,Lembab
3104,2011-05-14,Summer,2011,May,5,0,Saturday,Misty,0.5,0.4848,82.0,0.1045,7,7,14,weekend,Lembab
3105,2011-05-14,Summer,2011,May,6,0,Saturday,Misty,0.5,0.4848,88.0,0.1045,2,9,11,weekend,Lembab
3106,2011-05-14,Summer,2011,May,7,0,Saturday,Light_rainsnow,0.48,0.4697,100.0,0.0,4,28,32,weekend,Lembab
3107,2011-05-14,Summer,2011,May,8,0,Saturday,Light_rainsnow,0.5,0.4848,94.0,0.0,16,72,88,weekend,Lembab
3108,2011-05-14,Summer,2011,May,9,0,Saturday,Misty,0.52,0.5,94.0,0.0896,14,86,100,weekend,Lembab
3109,2011-05-14,Summer,2011,May,10,0,Saturday,Misty,0.52,0.5,94.0,0.1642,34,133,167,weekend,Lembab
3110,2011-05-14,Summer,2011,May,11,0,Saturday,Misty,0.52,0.5,94.0,0.1343,72,207,279,weekend,Lembab
3111,2011-05-14,Summer,2011,May,12,0,Saturday,Light_rainsnow,0.52,0.5,100.0,0.0896,75,204,279,weekend,Lembab
3112,2011-05-14,Summer,2011,May,13,0,Saturday,Light_rainsnow,0.52,0.5,100.0,0.0896,68,180,248,weekend,Lembab
3113,2011-05-14,Summer,2011,May,14,0,Saturday,Misty,0.54,0.5152,94.0,0.1343,57,159,216,weekend,Lembab
3114,2011-05-14,Summer,2011,May,15,0,Saturday,Misty,0.54,0.5152,94.0,0.1642,73,221,294,weekend,Lembab
3115,2011-05-14,Summer,2011,May,16,0,Saturday,Misty,0.54,0.5152,94.0,0.194,107,188,295,weekend,Lembab
3116,2011-05-14,Summer,2011,May,17,0,Saturday,Misty,0.56,0.5303,88.0,0.194,78,194,272,weekend,Lembab
3117,2011-05-14,Summer,2011,May,18,0,Saturday,Misty,0.56,0.5303,88.0,0.2239,88,216,304,weekend,Lembab
3118,2011-05-14,Summer,2011,May,19,0,Saturday,Light_rainsnow,0.54,0.5152,94.0,0.1343,69,179,248,weekend,Lembab
3119,2011-05-14,Summer,2011,May,20,0,Saturday,Light_rainsnow,0.54,0.5152,94.0,0.1343,42,115,157,weekend,Lembab
3120,2011-05-14,Summer,2011,May,21,0,Saturday,Light_rainsnow,0.54,0.5152,94.0,0.2239,15,44,59,weekend,Lembab
3121,2011-05-14,Summer,2011,May,22,0,Saturday,Light_rainsnow,0.54,0.5152,94.0,0.1642,7,19,26,weekend,Lembab
3122,2011-05-14,Summer,2011,May,23,0,Saturday,Light_rainsnow,0.52,0.5,100.0,0.194,11,33,44,weekend,Lembab
3123,2011-05-15,Summer,2011,May,0,0,Sunday,Misty,0.52,0.5,100.0,0.0,5,34,39,weekend,Lembab
